search_id,user_id,requested_at,service_provider,product_name,pickup_address,pickup_lat,pickup_lng,destination_address,destination_lat,destination_lng,currency,price_min,price_max,eta_seconds,surge_multiplier,service_level,distance_meters,duration_seconds,price_min_discounted,price_max_discounted,data_source,region,pickup_place_types,destination_place_types,session_id
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,UberXL,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,81.97,81.97,300.0,1.0,XL,30855,2537,66.97,66.97,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,WAV,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,58.66,58.66,,1.0,WAV,30855,2755,43.66,43.66,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,UberX Share,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,46.63,46.63,420.0,1.0,Pool,30855,2482,32.64,32.64,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:40.592-04,LYFT,Lyft Extra Comfort,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,61.93,61.93,720.0,1.0,Luxury,33083,3060,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:40.592-04,LYFT,Lyft Black,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,123.81,123.81,780.0,1.0,Luxury,33083,3120,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,Black SUV,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,135.51,135.51,480.0,1.0,Luxury,30855,2533,120.51,120.51,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,Comfort,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,63.39,63.39,420.0,1.0,Standard,30855,2514,48.39,48.39,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,Uber Pet,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,65.71,65.71,600.0,1.0,Standard,30855,2529,50.71,50.71,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
54878682-8c3d-4452-8cea-1b3eeb3e4d08,51b12346-6fe0-4ef2-9063-5426ea44fc8a,2024-09-24 07:01:44.317-04,UBER,Black,"144 Washington Ave, Needham",42.28513438,-71.22311292,Logan Airport (BOS),42.365602,-71.0096136,USD,121.82,121.82,540.0,1.0,Luxury,30855,2528,106.82,106.82,UberMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",c8087e5e-be50-4f9a-a690-ec68d727753b
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Priority Pickup,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,49.89,49.89,540.0,1.0,Standard,28256,2460,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Standard,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,47.89,47.89,600.0,1.0,Standard,28256,2520,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Wait & Save,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,41.67,41.67,300.0,1.0,Standard,28256,2940,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Black,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,97.29,97.29,780.0,1.0,Luxury,28256,2700,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft XL,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,76.93,76.93,780.0,1.0,XL,28256,2700,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Pet,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,51.78,51.78,720.0,1.0,Standard,28256,2640,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Black SUV,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,101.37,101.37,780.0,1.0,Luxury,28256,2700,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
ee3caab3-8f48-47fd-90b1-650d6639ee93,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:02:56.506548-04,LYFT,Lyft Extra Comfort,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,51.36,51.36,660.0,1.0,Luxury,28256,2580,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Priority Pickup,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,49.89,49.89,480.0,1.0,Standard,28256,2400,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Standard,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,47.89,47.89,600.0,1.0,Standard,28256,2520,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Wait & Save,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,41.67,41.67,0.0,1.0,Standard,28256,2520,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Black,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,97.29,97.29,780.0,1.0,Luxury,28256,2700,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft XL,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,76.93,76.93,720.0,1.0,XL,28256,2640,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Pet,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,51.78,51.78,600.0,1.0,Standard,28256,2520,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Black SUV,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,101.37,101.37,720.0,1.0,Luxury,28256,2640,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
b0692cab-26f5-451b-bf42-80b88da66c8f,ada01559-123a-48e5-9b39-81079af4f3e1,2024-09-28 21:03:21.849426-04,LYFT,Lyft Extra Comfort,"22 Backriver Rd, Hingham",42.24468779,-70.92302866,Logan Airport (BOS),42.365602,-71.0096136,USD,51.36,51.36,600.0,1.0,Luxury,28256,2520,,,LyftMobileAppApi,Boston,{premise},"{establishment,point_of_interest,airport}",b4b6f8db-f5cc-4bbb-b78f-c7de22af6888
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,UberXXL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,72.87,72.87,,1.0,XL,26612,2377,57.87,57.87,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,Uber Green,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,50.68,50.68,1020.0,1.0,Standard,26612,2197,35.68,35.68,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,UberX Priority,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,52.86,52.86,480.0,1.0,Standard,26612,2175,37.86,37.86,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,UberX,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.47,43.47,540.0,1.0,Standard,26612,2175,30.43,30.43,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,UberXL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,63.84,63.84,540.0,1.0,XL,26612,2192,48.84,48.84,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,WAV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.16,43.16,,1.0,WAV,26612,2377,30.21,30.21,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,UberX Share,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,40.08,40.08,540.0,1.0,Pool,26612,2196,28.06,28.06,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,Black SUV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,104.85,104.85,,1.0,Luxury,26612,2377,89.85,89.85,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:03.439478-04,UBER,Comfort,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,47.12,47.12,480.0,1.0,Standard,26612,2188,32.98,32.98,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft XL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,75.19,75.19,720.0,1.0,XL,36582,2760,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,UberXXL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,72.84,72.84,,1.0,XL,26612,2377,57.84,57.84,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,Uber Green,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,50.66,50.66,1020.0,1.0,Standard,26612,2197,35.66,35.66,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,UberX Priority,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,52.84,52.84,480.0,1.0,Standard,26612,2175,37.84,37.84,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,UberX,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.45,43.45,540.0,1.0,Standard,26612,2175,30.41,30.41,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,UberXL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,63.81,63.81,540.0,1.0,XL,26612,2192,48.81,48.81,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,WAV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.14,43.14,,1.0,WAV,26612,2377,30.2,30.2,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,UberX Share,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,40.07,40.07,540.0,1.0,Pool,26612,2196,28.05,28.05,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,Black SUV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,104.8,104.8,,1.0,Luxury,26612,2377,89.8,89.8,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,Comfort,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,47.1,47.1,480.0,1.0,Standard,26612,2188,32.97,32.97,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,Uber Pet,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,54.31,54.31,780.0,1.0,Standard,26612,2150,39.31,39.31,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:37.522148-04,UBER,Black,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,92.62,92.62,,1.0,Luxury,26612,2377,77.62,77.62,UberMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft XL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,75.19,75.19,720.0,1.0,XL,36582,2700,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Standard,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.99,43.99,900.0,1.0,Standard,36582,2880,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Black SUV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,103.01,103.01,1200.0,1.0,Luxury,36582,3180,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Black,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,95.95,95.95,1140.0,1.0,Luxury,36582,3120,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Extra Comfort,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,50.87,50.87,960.0,1.0,Luxury,36582,2940,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Wait & Save,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,37.99,37.99,300.0,1.0,Standard,36582,3000,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
4c375436-0d18-4e15-b0f1-a58016e7031a,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:17:31.255834-04,LYFT,Lyft Pet,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,48.21,48.21,900.0,1.0,Standard,36582,2940,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Standard,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,43.99,43.99,900.0,1.0,Standard,36582,2940,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Black SUV,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,103.01,103.01,1200.0,1.0,Luxury,36582,3240,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Black,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,95.95,95.95,1200.0,1.0,Luxury,36582,3240,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Extra Comfort,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,50.87,50.87,960.0,1.0,Luxury,36582,3000,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Wait & Save,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,37.99,37.99,300.0,1.0,Standard,36582,2940,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
06907293-a7d2-43c4-b309-30e440152cf7,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:00.563583-04,LYFT,Lyft Pet,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,48.21,48.21,900.0,1.0,Standard,36582,2880,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
70fac757-3833-4716-91be-27e03e119c9f,fb4f0261-708b-4065-b937-ff30d5af4e25,2024-09-30 01:18:26.076874-04,LYFT,Lyft XL,"24 Federal St, Beverly",42.54949659,-70.88074145,Boston Logan International Airport (BOS),42.365602,-71.0096136,USD,75.19,75.19,660.0,1.0,XL,36582,2640,,,LyftMobileAppApi,Boston,{premise},"{establishment,airport,point_of_interest}",1058869b-39ea-4d10-af2b-640108a2c9b7
